name,region,rating,Red Wine_Collectible,Red Wine_Green Wine,Red Wine_Pink and Rosé,Red Wine_Red Wine,Red Wine_Screw Cap,Red Wine_Sparkling & Champagne,Red Wine_White Wine
Domaine des Baumard Savennieres 2005,"Loire, France",90.0,False,False,False,False,False,False,True
Domaine des Baumard Savennieres 2006,"Loire, France",91.0,False,False,False,False,False,False,True
Domaine des Baumard Savennieres 2007,"Loire, France",89.0,False,False,False,False,False,False,True
Domaine des Baumard Savennieres 2008,"Loire, France",92.0,False,False,False,False,False,False,True
Domaine des Baumard Savennieres 2009,"Loire, France",90.0,False,False,False,False,False,False,True
Domaine des Baumard Savennieres 2010,"Anjou, Loire, France",91.0,False,False,False,False,False,False,True
Domaine des Baumard Savennieres 2011,"Anjou, Loire, France",90.0,False,False,False,False,False,False,True
Domaine des Baumard Savennieres 2013,"Anjou, Loire, France",92.0,False,False,False,False,False,False,True
Domaine des Baumard Savennieres 2014,"Anjou, Loire, France",90.0,False,False,False,False,False,False,True
Domaine des Baumard Savennieres 2015,"Anjou, Loire, France",94.0,False,False,False,False,False,False,True
Domaine des Baumard Savennieres 2016,"Anjou, Loire, France",93.0,False,False,False,False,False,False,True
Domaine des Beguineries Reserve la Satis Chinon 2010,"Chinon, Touraine, Loire, France",91.0,False,False,False,True,False,False,False
Domaine des Billards Saint-Amour 2018,"Beaujolais, Burgundy, France",93.0,False,False,False,True,False,False,False
Domaine des Billards Saint-Amour Clos des Billards 2015,"Beaujolais, Burgundy, France",94.0,False,False,False,True,False,False,False
Domaine des Bosquets Gigondas 1999,"Gigondas, Rhone, France",92.0,False,False,False,True,False,False,False
Domaine des Bosquets Gigondas 2011,"Gigondas, Rhone, France",90.0,False,False,False,True,False,False,False
Domaine des Bosquets Gigondas 2012,"Gigondas, Rhone, France",90.0,False,False,False,True,False,False,False
Domaine des Bosquets Gigondas 2013,"Gigondas, Rhone, France",91.0,False,False,False,True,False,False,False
Domaine des Bosquets Gigondas 2014,"Gigondas, Rhone, France",90.0,False,False,False,True,False,False,False
Domaine des Bosquets Gigondas 2015,"Gigondas, Rhone, France",93.0,False,False,False,True,False,False,False
Domaine des Bosquets Gigondas Le Lieu Dit 2009,"Gigondas, Rhone, France",93.0,False,False,False,True,False,False,False
Domaine des Bosquets Gigondas Le Lieu Dit 2010,"Gigondas, Rhone, France",94.0,False,False,False,True,False,False,False
Domaine des Champs Fleuris Saumur Champigny Les Tufolies 2016,"Saumur, Loire, France",90.0,False,False,False,True,False,False,False
Domaine des Comtes Lafon Meursault 2002,"Meursault, Cote de Beaune, Cote d'Or, Burgundy, France",91.0,False,False,False,False,False,False,True
Domaine des Comtes Lafon Meursault 2006,"Meursault, Cote de Beaune, Cote d'Or, Burgundy, France",90.0,False,False,False,False,False,False,True
Domaine des Comtes Lafon Meursault Charmes 2006,"Meursault, Cote de Beaune, Cote d'Or, Burgundy, France",93.0,False,False,False,False,False,False,True
Domaine des Comtes Lafon Meursault Charmes 2011,"Meursault, Cote de Beaune, Cote d'Or, Burgundy, France",93.0,False,False,False,False,False,False,True
Domaine des Comtes Lafon Meursault Clos de la Barre 2006,"Meursault, Cote de Beaune, Cote d'Or, Burgundy, France",91.0,False,False,False,False,False,False,True
Domaine des Comtes Lafon Meursault Perrieres 2000,"Meursault, Cote de Beaune, Cote d'Or, Burgundy, France",96.0,False,False,False,False,False,False,True
Domaine des Comtes Lafon Meursault Perrieres 2002,"Meursault, Cote de Beaune, Cote d'Or, Burgundy, France",90.0,False,False,False,False,False,False,True
Domaine des Comtes Lafon Volnay Santenots-du-Milieu Premier Cru 2012,"Volnay, Cote de Beaune, Cote d'Or, Burgundy, France",92.0,False,False,False,True,False,False,False
Domaine Des Enfants L'Enfant Perdu 2012,"Languedoc, South of France, France",93.0,False,False,False,True,False,False,False
Domaine Des Enfants L'Enfant Perdu 2013,"Languedoc, South of France, France",92.0,False,False,False,True,False,False,False
Domaine Des Enfants L'Enfant Perdu 2014,"Languedoc, South of France, France",91.0,False,False,False,True,False,False,False
Domaine des Escaravailles Rasteau Heritage 1924 2014,"Rasteau, Rhone, France",91.0,False,False,False,True,False,False,False
Domaine des Escaravailles Rasteau la Ponce 2006,"Rasteau, Rhone, France",90.0,False,False,False,True,False,False,False
Domaine des Escaravailles Rasteau la Ponce 2007,"Rasteau, Rhone, France",93.0,False,False,False,True,False,False,False
Domaine des Lambrays Clos Des Lambrays 2002,"Morey-St-Denis, Cote de Nuits, Cote d'Or, Burgundy, France",93.0,False,False,False,True,False,False,False
Domaine des Lambrays Clos Des Lambrays 2009,"Cote de Nuits, Cote d'Or, Burgundy, France",93.0,False,False,False,True,False,False,False
Domaine des Lambrays Clos Des Lambrays 2011,"Cote de Nuits, Cote d'Or, Burgundy, France",93.0,False,False,False,True,False,False,False
Domaine des Lambrays Clos Des Lambrays 2013,"Cote de Nuits, Cote d'Or, Burgundy, France",94.0,False,False,False,True,False,False,False
Domaine des Marrans Beaujolais Villages 2014,"Beaujolais, Burgundy, France",90.0,False,False,False,True,False,False,False
Domaine des Marrans Beaujolais Villages 2015,"Beaujolais, Burgundy, France",89.0,False,False,False,True,False,False,False
Domaine des Marrans Fleurie 2015,"Beaujolais, Burgundy, France",91.0,False,False,False,True,False,False,False
Domaine des Marrans Morgon Corcelette 2016,"Beaujolais, Burgundy, France",93.0,False,False,False,True,False,False,False
Domaine des Martinelles Crozes Hermitage 2012,"Hermitage, Rhone, France",88.0,False,False,False,True,False,False,False
Domaine des Martinelles Hermitage 2007,"Hermitage, Rhone, France",91.0,False,False,False,True,False,False,False
Domaine des Martinelles Hermitage 2009,"Hermitage, Rhone, France",92.0,False,False,False,True,False,False,False
Domaine des Senechaux Chateauneuf-du-Pape 2010,"Chateauneuf-du-Pape, Rhone, France",94.0,False,False,False,True,False,False,False
Domaine des Senechaux Chateauneuf-du-Pape 2015,"Chateauneuf-du-Pape, Rhone, France",92.0,False,False,False,True,False,False,False
Domaine des Senechaux Chateauneuf-du-Pape Blanc 2015,"Chateauneuf-du-Pape, Rhone, France",92.0,False,False,False,False,False,False,True
Domaine Diochon Moulin-a-Vent Cuvee Vieilles Vignes 2018,"Beaujolais, Burgundy, France",94.0,False,False,False,True,False,False,False
Domaine Dominique Mugneret Nuits-St.-Georges Premier Cru Aux Boudots 2012,"Nuits-St-Georges, Cote de Nuits, Cote d'Or, Burgundy, France",91.0,False,False,False,True,False,False,False
Domaine Drouhin-Laroze Bonnes Mares Grand Cru 2013,"Chambolle-Musigny, Cote de Nuits, Cote d'Or, Burgundy, France",94.0,False,False,False,True,False,False,False
Domaine Drouhin-Laroze Chambertin-Clos de Beze Grand Cru 2014,"Gevrey-Chambertin, Cote de Nuits, Cote d'Or, Burgundy, France",93.0,False,False,False,True,False,False,False
Domaine Drouhin-Laroze Chapelle-Chambertin Grand Cru 2014,"Gevrey-Chambertin, Cote de Nuits, Cote d'Or, Burgundy, France",91.0,False,False,False,True,False,False,False
Domaine Drouhin-Laroze Clos de Vougeot Grand Cru 2014,"Vougeot, Cote de Nuits, Cote d'Or, Burgundy, France",92.0,False,False,False,True,False,False,False
Domaine Drouhin-Laroze Gevrey-Chambertin Au Closeau Premier Cru 2014,"Gevrey-Chambertin, Cote de Nuits, Cote d'Or, Burgundy, France",93.0,False,False,False,True,False,False,False
Domaine Drouhin-Laroze Latricieres-Chambertin Grand Cru 2013,"Gevrey-Chambertin, Cote de Nuits, Cote d'Or, Burgundy, France",93.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Chardonnay 2000,"Willamette Valley, Oregon",89.0,False,False,False,False,False,False,True
Domaine Drouhin Oregon Chardonnay 2001,"Willamette Valley, Oregon",88.0,False,False,False,False,False,False,True
Domaine Drouhin Oregon Chardonnay Arthur 2004,"Willamette Valley, Oregon",92.0,False,False,False,False,False,False,True
Domaine Drouhin Oregon Chardonnay Arthur 2005,"Willamette Valley, Oregon",91.0,False,False,False,False,False,False,True
Domaine Drouhin Oregon Chardonnay Arthur 2006,"Willamette Valley, Oregon",92.0,False,False,False,False,False,False,True
Domaine Drouhin Oregon Chardonnay Arthur 2007,"Willamette Valley, Oregon",91.0,False,False,False,False,False,False,True
Domaine Drouhin Oregon Chardonnay Arthur 2008,"Willamette Valley, Oregon",91.0,False,False,False,False,False,False,True
Domaine Drouhin Oregon Chardonnay Arthur 2009,"Willamette Valley, Oregon",90.0,False,False,False,False,False,False,True
Domaine Drouhin Oregon Chardonnay Arthur 2010,"Willamette Valley, Oregon",92.0,False,False,False,False,False,False,True
Domaine Drouhin Oregon Chardonnay Arthur 2012,"Willamette Valley, Oregon",94.0,False,False,False,False,False,False,True
Domaine Drouhin Oregon Chardonnay Arthur 2013,"Dundee Hills, Willamette Valley, Oregon",93.0,False,False,False,False,False,False,True
Domaine Drouhin Oregon Chardonnay Arthur 2014,"Willamette Valley, Oregon",92.0,False,False,False,False,False,False,True
Domaine Drouhin Oregon Chardonnay Arthur 2015,"Willamette Valley, Oregon",91.0,False,False,False,False,False,False,True
Domaine Drouhin Oregon Chardonnay Arthur (375ML half-bottle) 2008,"Willamette Valley, Oregon",92.0,False,False,False,False,False,False,True
Domaine Drouhin Oregon Chardonnay Arthur (375ML half-bottle) 2014,"Willamette Valley, Oregon",92.0,False,False,False,False,False,False,True
Domaine Drouhin Oregon Chardonnay Arthur (375ML half-bottle) 2015,"Willamette Valley, Oregon",91.0,False,False,False,False,False,False,True
Domaine Drouhin Oregon Chardonnay Arthur (375ML half-bottle) 2016,"Dundee Hills, Willamette Valley, Oregon",91.0,False,False,False,False,False,False,True
Domaine Drouhin Oregon Laurene Pinot Noir (1.5 Liter Magnum) 2005,"Willamette Valley, Oregon",92.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Laurene Pinot Noir (1.5 Liter Magnum) 2006,"Willamette Valley, Oregon",91.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Laurene Pinot Noir (1.5 Liter Magnum) 2007,"Willamette Valley, Oregon",91.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Laurene Pinot Noir (1.5 Liter Magnum) 2013,"Willamette Valley, Oregon",91.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Laurene Pinot Noir 1998,"Willamette Valley, Oregon",93.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Laurene Pinot Noir 1999,"Willamette Valley, Oregon",90.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Laurene Pinot Noir 2000,"Willamette Valley, Oregon",91.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Laurene Pinot Noir 2002,"Willamette Valley, Oregon",93.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Laurene Pinot Noir 2004,"Willamette Valley, Oregon",92.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Laurene Pinot Noir 2005,"Willamette Valley, Oregon",92.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Laurene Pinot Noir 2006,"Willamette Valley, Oregon",91.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Laurene Pinot Noir 2007,"Willamette Valley, Oregon",91.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Laurene Pinot Noir 2008,"Willamette Valley, Oregon",91.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Laurene Pinot Noir 2009,"Willamette Valley, Oregon",91.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Laurene Pinot Noir 2010,"Willamette Valley, Oregon",90.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Laurene Pinot Noir 2011,"Dundee Hills, Willamette Valley, Oregon",90.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Laurene Pinot Noir 2012,"Dundee Hills, Willamette Valley, Oregon",92.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Laurene Pinot Noir 2013,"Dundee Hills, Willamette Valley, Oregon",91.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Laurene Pinot Noir 2014,"Dundee Hills, Willamette Valley, Oregon",91.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Laurene Pinot Noir 2015,"Dundee Hills, Willamette Valley, Oregon",91.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Laurene Pinot Noir (3.0 Liter) 2005,"Willamette Valley, Oregon",92.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Pinot Noir (1.5 Liter Magnum) 2000,"Willamette Valley, Oregon",90.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Pinot Noir (1.5 Liter Magnum) 2006,"Willamette Valley, Oregon",90.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Pinot Noir (1.5 Liter Magnum) 2010,"Willamette Valley, Oregon",92.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Pinot Noir (1.5 Liter Magnum) 2013,"Willamette Valley, Oregon",91.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Pinot Noir (1.5 Liter Magnum) 2014,"Willamette Valley, Oregon",91.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Pinot Noir 1998,"Willamette Valley, Oregon",90.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Pinot Noir 1999,"Willamette Valley, Oregon",87.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Pinot Noir 2000,"Willamette Valley, Oregon",90.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Pinot Noir 2002,"Willamette Valley, Oregon",90.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Pinot Noir 2004,"Willamette Valley, Oregon",90.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Pinot Noir 2005,"Willamette Valley, Oregon",90.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Pinot Noir 2007,"Willamette Valley, Oregon",90.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Pinot Noir 2006,"Willamette Valley, Oregon",90.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Pinot Noir 2008,"Willamette Valley, Oregon",91.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Pinot Noir 2009,"Willamette Valley, Oregon",90.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Pinot Noir 2010,"Willamette Valley, Oregon",92.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Pinot Noir 2011,"Willamette Valley, Oregon",91.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Pinot Noir 2013,"Dundee Hills, Willamette Valley, Oregon",90.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Pinot Noir 2014,"Dundee Hills, Willamette Valley, Oregon",91.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Pinot Noir 2015,"Dundee Hills, Willamette Valley, Oregon",90.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Pinot Noir 2016,"Dundee Hills, Willamette Valley, Oregon",91.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Pinot Noir (375ML half-bottle) 1999,"Willamette Valley, Oregon",87.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Pinot Noir (375ML half-bottle) 2006,"Willamette Valley, Oregon",90.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Pinot Noir (375ML half-bottle) 2008,"Willamette Valley, Oregon",91.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Pinot Noir (375ML half-bottle) 2010,"Willamette Valley, Oregon",92.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Pinot Noir (375ML half-bottle) 2014,"Willamette Valley, Oregon",91.0,False,False,False,True,False,False,False
Domaine Drouhin Oregon Pinot Noir (375ML half-bottle) 2015,"Willamette Valley, Oregon",90.0,False,False,False,True,False,False,False
Domaine Drouhin Vaudon Chablis 2009,"Chablis, Burgundy, France",88.0,False,False,False,False,False,False,True
Domaine Drouhin Vaudon Chablis 2014,"Chablis, Burgundy, France",92.0,False,False,False,False,False,False,True
Domaine Drouhin Vaudon Chablis 2015,"Chablis, Burgundy, France",90.0,False,False,False,False,False,False,True
Domaine Drouhin Vaudon Chablis 2018,"Chablis, Burgundy, France",90.0,False,False,False,False,False,False,True
Domaine Drouhin Vaudon Chablis 2019,"Chablis, Burgundy, France",92.0,False,False,False,False,False,False,True
Domaine Drouhin Vaudon Chablis Bougros Grand Cru 2015,"Chablis, Burgundy, France",92.0,False,False,False,False,False,False,True
Domaine Drouhin Vaudon Chablis Premier Cru 2008,"Chablis, Burgundy, France",91.0,False,False,False,False,False,False,True
